"id","absolute_url","date_end","date_start","nb_days","country","location","category","status","finished","is_cancelled","amount_raised","goal","percent","currency","goal_raised","lang","comment_counts","news_count"
29924,"https://www.ulule.com/togo-mexique/","2015-11-11T22:59:59Z","2015-09-12T00:00:00Z",60,"FR","Paris","Solidaire & Citoyen","online",TRUE,FALSE,6508,6500,100,"EUR",TRUE,"fr",0,4
29925,"https://www.ulule.com/infirmier-madagascar/","2015-09-01T21:59:59Z","2015-07-25T00:00:00Z",35,"FR","notre dame d'oé","Autres projets","online",TRUE,FALSE,0,1000,0,"EUR",FALSE,"fr",0,0
29926,"https://www.ulule.com/infiny-stream/","2015-09-12T21:59:59Z","2015-07-29T00:00:00Z",45,"FR","Clermont-Ferrand","Technologie","online",TRUE,FALSE,550,23000,2,"EUR",FALSE,"fr",9,1
29927,"https://www.ulule.com/bigbadwolf/","2015-11-10T22:59:59Z","2015-09-08T00:00:00Z",100,"ES","Valencia","Musique","online",TRUE,TRUE,243,1500,16,"EUR",FALSE,"es",0,1
29928,"https://www.ulule.com/les-fees-bois/","2015-09-24T21:59:59Z","2015-08-10T00:00:00Z",45,"FR","Bordeaux","Artisanat & Cuisine","online",TRUE,FALSE,1522,1200,126,"EUR",TRUE,"fr",1,6
29929,"https://www.ulule.com/laboutiquedamanda/","2015-10-05T21:59:59Z","2015-09-17T00:00:00Z",NA,"FR","ydes","Artisanat & Cuisine","online",TRUE,FALSE,25,2500,1,"EUR",FALSE,"fr",2,0
29930,"https://www.ulule.com/objectif-seoul/","2015-09-09T21:59:59Z","2015-07-27T00:00:00Z",NA,"FR","Rouen","Film & vidéo","online",TRUE,TRUE,30,800,3,"EUR",FALSE,"fr",1,0
29932,"https://www.ulule.com/collection-caseart/","2016-09-16T21:59:00Z","2016-06-16T00:00:00Z",40,"FR","Maintenon","Mode & Design","online",TRUE,FALSE,1234,100,35,"EUR",FALSE,"fr",0,0
29933,"https://www.ulule.com/chantieractiondamien-juillet2016/","2015-08-26T21:59:59Z","2015-07-27T00:00:00Z",30,"BE","Hannut (Belgique)","Solidaire & Citoyen","online",TRUE,FALSE,280,750,37,"EUR",FALSE,"fr",3,1
29934,"https://www.ulule.com/alphanger-cintre/","2015-09-25T21:59:59Z","2015-08-25T00:00:00Z",NA,"FR","Aix les Bains","Mode & Design","online",TRUE,FALSE,2362,2075,113,"EUR",TRUE,"fr",2,7
29935,"https://www.ulule.com/methode-greenberry/","2015-09-20T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","Tremblay en France","Film & vidéo","online",TRUE,FALSE,4308,4200,102,"EUR",TRUE,"fr",0,4
29936,"https://www.ulule.com/webseriesurvivalhorror/","2015-09-16T21:59:59Z","2015-07-24T00:00:00Z",50,"FR","saint quentin","Film & vidéo","online",TRUE,FALSE,25,500,5,"EUR",FALSE,"fr",2,0
29938,"https://www.ulule.com/almaperruques/","2015-09-30T21:59:59Z","2015-07-28T00:00:00Z",60,"FR","asnieres-sur-seine","Solidaire & Citoyen","online",TRUE,FALSE,15272,15000,101,"EUR",TRUE,"fr",46,11
29939,"https://www.ulule.com/davidchan-cosplay/","2015-09-01T21:59:59Z","2015-07-27T00:00:00Z",NA,"FR","macon","Autres projets","online",TRUE,FALSE,509,400,127,"EUR",TRUE,"fr",4,1
29940,"https://www.ulule.com/tenk/","2015-10-12T21:59:59Z","2015-08-05T00:00:00Z",NA,"FR","Lussas","Film & vidéo","online",TRUE,FALSE,34093,20000,170,"EUR",TRUE,"fr",8,16
29941,"https://www.ulule.com/la-planque/","2015-10-25T21:59:59Z","2015-07-29T00:00:00Z",NA,"FR","Villars les Dombes","Film & vidéo","online",TRUE,FALSE,6560,6550,100,"EUR",TRUE,"fr",1,11
29948,"https://www.ulule.com/kimochis-neuchatel/","2015-09-18T21:59:59Z","2015-08-04T00:00:00Z",45,"CH","Fenin","Enfance & Educ.","online",TRUE,FALSE,1236,1200,103,"EUR",TRUE,"fr",0,4
29949,"https://www.ulule.com/motel-film/","2015-09-03T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,2732,2500,109,"EUR",TRUE,"fr",0,9
29952,"https://www.ulule.com/tetines-bebe/","2015-10-09T21:59:59Z","2015-08-20T00:00:00Z",50,"FR","Nevers","Mode & Design","online",TRUE,FALSE,25,3000,0,"EUR",FALSE,"fr",0,1
29954,"https://www.ulule.com/brasserie-dubec/","2015-10-31T22:59:59Z","2015-07-29T00:00:00Z",90,"FR","Toulouse","Artisanat & Cuisine","online",TRUE,FALSE,5263,5000,105,"EUR",TRUE,"fr",4,23
29955,"https://www.ulule.com/orphelinat-maisondupotier/","2015-09-30T21:59:59Z","2015-07-28T00:00:00Z",NA,"FR","Paris","Solidaire & Citoyen","online",TRUE,TRUE,75,2272,3,"EUR",FALSE,"fr",0,1
29957,"https://www.ulule.com/surlatracedesboers/","2015-09-25T21:59:59Z","2015-07-27T00:00:00Z",60,"FR","Lannilis","Film & vidéo","online",TRUE,FALSE,195,2500,7,"EUR",FALSE,"fr",0,2
29960,"https://www.ulule.com/malak-album/","2015-09-30T21:59:59Z","2015-08-02T00:00:00Z",NA,"FR","Saint-Etienne","Musique","online",TRUE,FALSE,862,700,123,"EUR",TRUE,"fr",0,8
29961,"https://www.ulule.com/adel-togo/","2015-10-17T21:59:59Z","2015-07-28T00:00:00Z",NA,"FR","Rennes","Autres projets","online",TRUE,FALSE,410,400,102,"EUR",TRUE,"fr",0,1
29963,"https://www.ulule.com/ptits-unionistes/","2015-10-10T21:59:59Z","2015-08-21T00:00:00Z",50,"FR","wattrelos","Sports","online",TRUE,FALSE,70,3500,2,"EUR",FALSE,"fr",0,0
29964,"https://www.ulule.com/latelier-coiffure/","2015-10-21T21:59:59Z","2015-08-21T00:00:00Z",60,"FR","SAINT JEAN DE BRAYE","Artisanat & Cuisine","online",TRUE,TRUE,3500,3500,100,"EUR",TRUE,"fr",0,1
29965,"https://www.ulule.com/eglisederignat/","2015-10-21T21:59:59Z","2015-08-04T00:00:00Z",NA,"FR","BOHAS-MEYRIAT-RIGNAT","Patrimoine","online",TRUE,FALSE,3580,3000,119,"EUR",TRUE,"fr",2,9
29969,"https://www.ulule.com/prescenium/","2015-09-10T21:59:59Z","2015-08-02T00:00:00Z",NA,"FR","Salon de Provence","Enfance & Educ.","online",TRUE,FALSE,285,2400,11,"EUR",FALSE,"fr",1,1
29973,"https://www.ulule.com/eiv-2/","2015-10-14T21:59:59Z","2015-09-09T00:00:00Z",30,"FR","Amiens","Solidaire & Citoyen","online",TRUE,FALSE,95,1000,9,"EUR",FALSE,"fr",0,1
29974,"https://www.ulule.com/picbeershare-4l/","2015-11-30T22:59:00Z","2015-10-01T00:00:00Z",60,"FR","Ramonville Saint-Agne","Solidaire & Citoyen","online",TRUE,FALSE,90,1000,9,"EUR",FALSE,"fr",1,3
29978,"https://www.ulule.com/casse-piece/","2015-09-02T21:59:59Z","2015-07-29T00:00:00Z",35,"FR","Paris","Spectacle vivant","online",TRUE,FALSE,2450,2000,122,"EUR",TRUE,"fr",2,2
29982,"https://www.ulule.com/traversee-alpes-a-velo/","2015-08-26T21:59:59Z","2015-07-29T00:00:00Z",NA,"FR","Toulouse","Sports","online",TRUE,FALSE,25,600,4,"EUR",FALSE,"fr",0,0
29983,"https://www.ulule.com/senegazelle-2016/","2015-10-24T21:59:59Z","2015-09-20T00:00:00Z",30,"FR","Orgères","Solidaire & Citoyen","online",TRUE,FALSE,25,700,3,"EUR",FALSE,"fr",0,0
29985,"https://www.ulule.com/sprint-valdevienne/","2015-11-03T21:59:00Z","2015-10-04T00:00:00Z",30,"FR","merignac","Sports","online",TRUE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
29987,"https://www.ulule.com/souba-loubrassband/","2015-09-24T21:59:59Z","2015-08-10T00:00:00Z",45,"FR","Biscarrosse","Musique","online",TRUE,FALSE,810,800,101,"EUR",TRUE,"fr",0,2
29991,"https://www.ulule.com/inventeur-de-la-moto/","2015-10-21T21:59:59Z","2015-08-21T00:00:00Z",60,"FR","ALMENECHES","Patrimoine","online",TRUE,FALSE,5745,5000,114,"EUR",TRUE,"fr",11,18
29997,"https://www.ulule.com/atbc/","2015-10-01T21:59:59Z","2015-08-01T00:00:00Z",NA,"FR","Lyon","Musique","online",TRUE,FALSE,6498,5000,129,"EUR",TRUE,"fr",0,4
30000,"https://www.ulule.com/documentaire-lile/","2015-10-11T21:59:59Z","2015-09-06T00:00:00Z",35,"FR","Paris","Film & vidéo","online",TRUE,FALSE,5915,4500,131,"EUR",TRUE,"fr",3,11
30002,"https://www.ulule.com/full-streetart/","2015-08-28T21:59:59Z","2015-07-30T00:00:00Z",29,"FR","Arles","Art & Photo","online",TRUE,FALSE,250,250,100,"EUR",TRUE,"fr",0,2
30003,"https://www.ulule.com/rsf-hellas/","2015-11-08T22:59:00Z","2015-10-09T00:00:00Z",30,"GR","Moschato Grece ","Solidaire & Citoyen","online",TRUE,FALSE,105,5000,2,"EUR",FALSE,"fr",0,5
30004,"https://www.ulule.com/lunch-box/","2015-09-05T21:59:59Z","2015-07-29T00:00:00Z",NA,"FR","Perpignan","Mode & Design","online",TRUE,FALSE,64,5500,1,"EUR",FALSE,"fr",0,1
30007,"https://www.ulule.com/consommerlocal/","2015-10-06T21:59:59Z","2015-07-28T00:00:00Z",70,"FR","Tours (37)","Solidaire & Citoyen","online",TRUE,FALSE,888,850,104,"EUR",TRUE,"fr",0,5
30008,"https://www.ulule.com/mysteretrio-quartet/","2015-10-30T22:59:59Z","2015-08-12T00:00:00Z",NA,"FR","Marignac Lasclares","Musique","online",TRUE,FALSE,2049,2000,102,"EUR",TRUE,"fr",4,8
30009,"https://www.ulule.com/mapetiteentreprise/","2015-09-18T21:59:59Z","2015-07-30T00:00:00Z",45,"FR","beaulieu sur loire","Artisanat & Cuisine","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
30010,"https://www.ulule.com/coupdepeau/","2015-09-22T21:59:59Z","2015-08-18T00:00:00Z",35,"FR","Montrouge","Film & vidéo","online",TRUE,FALSE,847,6000,14,"EUR",FALSE,"fr",0,1
30011,"https://www.ulule.com/humanitaire-viet-nam/","2015-09-13T21:59:59Z","2015-07-30T00:00:00Z",45,"FR","Villejuif","Solidaire & Citoyen","online",TRUE,FALSE,1445,1400,103,"EUR",TRUE,"fr",6,2
30016,"https://www.ulule.com/dieux-assassins/","2015-08-28T21:59:59Z","2015-07-29T00:00:00Z",30,"FR","Angers","Film & vidéo","online",TRUE,FALSE,500,500,100,"EUR",TRUE,"fr",1,2
30018,"https://www.ulule.com/mondedesgeants/","2015-09-17T21:59:59Z","2015-08-03T00:00:00Z",45,"FR","cantin","Patrimoine","online",TRUE,FALSE,445,3000,14,"EUR",FALSE,"fr",1,2
30022,"https://www.ulule.com/abeilles-papilles/","2015-09-30T21:59:59Z","2015-08-10T00:00:00Z",NA,"FR","GERARDMER","Patrimoine","online",TRUE,FALSE,1200,1200,100,"EUR",TRUE,"fr",6,3
30024,"https://www.ulule.com/metaphore_ep/","2015-08-29T21:59:59Z","2015-07-30T00:00:00Z",30,"FR","Lille","Musique","online",TRUE,FALSE,1030,1000,103,"EUR",TRUE,"fr",0,11
30025,"https://www.ulule.com/festivalsoriesu-manga/","2015-09-21T21:59:59Z","2015-08-19T00:00:00Z",NA,"FR","Solliès-Pont","Autres projets","online",TRUE,FALSE,10,2000,0,"EUR",FALSE,"fr",0,0
30026,"https://www.ulule.com/startup-for-kids/","2015-09-30T21:59:59Z","2015-08-31T00:00:00Z",NA,"FR","France","Enfance & Educ.","online",TRUE,FALSE,5370,5000,107,"EUR",TRUE,"fr",2,3
30027,"https://www.ulule.com/premier-45tours/","2015-09-18T21:59:59Z","2015-08-08T00:00:00Z",NA,"FR","Auxerre","Musique","online",TRUE,FALSE,1580,1575,100,"EUR",TRUE,"fr",2,12
30028,"https://www.ulule.com/pro-greb/","2015-12-18T22:59:00Z","2015-11-18T00:00:00Z",30,"FR","saint vérain","Solidaire & Citoyen","online",TRUE,FALSE,3385,2914,116,"EUR",TRUE,"fr",9,8
30031,"https://www.ulule.com/renovations-comores/","2015-09-12T21:59:59Z","2015-08-13T00:00:00Z",30,"FR","Marseille","Solidaire & Citoyen","online",TRUE,FALSE,130,2000,6,"EUR",FALSE,"fr",0,1
30032,"https://www.ulule.com/redlightdistrictlefilm/","2015-11-30T22:59:00Z","2015-11-09T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,397,10000,3,"EUR",FALSE,"fr",0,0
30033,"https://www.ulule.com/lesgazellesvertes/","2015-10-10T21:59:59Z","2015-07-31T00:00:00Z",NA,"FR","Nice","Sports","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
30034,"https://www.ulule.com/jazz-auxecluses8/","2015-09-18T21:59:59Z","2015-08-01T00:00:00Z",NA,"FR","HEDE BAZOUGES","Musique","online",TRUE,FALSE,4040,4000,101,"EUR",TRUE,"fr",2,17
30035,"https://www.ulule.com/les-colocs-chaine/","2015-10-24T21:59:59Z","2015-08-25T00:00:00Z",60,"FR","angers","Film & vidéo","online",TRUE,FALSE,195,5555,3,"EUR",FALSE,"fr",2,0
30036,"https://www.ulule.com/savoie-intime/","2015-10-23T21:59:59Z","2015-09-03T00:00:00Z",45,"FR","Verel-pragondran","Art & Photo","online",TRUE,FALSE,3296,3000,109,"EUR",TRUE,"fr",0,10
30037,"https://www.ulule.com/linfo-desassos/","2015-09-30T21:59:59Z","2015-08-24T00:00:00Z",NA,"FR","Aix en Provence","Édition & Média","online",TRUE,FALSE,25,2300,1,"EUR",FALSE,"fr",0,0
30039,"https://www.ulule.com/tt-twister/","2015-09-04T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","Lyon","Spectacle vivant","online",TRUE,FALSE,2826,1500,188,"EUR",TRUE,"fr",3,11
30040,"https://www.ulule.com/mission-burningman/","2015-08-31T21:59:59Z","2015-08-04T00:00:00Z",NA,"FR","Paris","Art & Photo","online",TRUE,FALSE,1290,1000,129,"EUR",TRUE,"fr",3,5
30041,"https://www.ulule.com/ma-rue-connectee/","2015-10-08T21:59:59Z","2015-09-15T00:00:00Z",NA,"FR","Paris","Solidaire & Citoyen","online",TRUE,TRUE,6885,9900,69,"EUR",FALSE,"fr",2,13
30043,"https://www.ulule.com/calendrierdesimmortels/","2015-09-16T21:59:59Z","2015-08-13T00:00:00Z",NA,"FR","Villenave d'Ornon","Solidaire & Citoyen","online",TRUE,FALSE,16900,40,6500,"EUR",TRUE,"fr",66,36
30045,"https://www.ulule.com/course-pirogue2015/","2015-10-05T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","la seyne sur mer","Sports","online",TRUE,FALSE,3019,3000,100,"EUR",TRUE,"fr",0,1
30047,"https://www.ulule.com/musiqueancienne-viclecomte/","2015-09-15T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","Vic-le-Comte","Musique","online",TRUE,FALSE,1075,1000,107,"EUR",TRUE,"fr",0,1
30048,"https://www.ulule.com/associationreves/","2015-11-15T22:59:00Z","2015-10-18T00:00:00Z",NA,"FR","Maisons-Alfort","Enfance & Educ.","online",TRUE,FALSE,555,500,111,"EUR",TRUE,"fr",3,8
30049,"https://www.ulule.com/livre-tibet/","2015-09-12T21:59:59Z","2015-07-31T00:00:00Z",NA,"FR","Salbris","Édition & Média","online",TRUE,FALSE,1135,1100,103,"EUR",TRUE,"fr",1,1
30051,"https://www.ulule.com/les-sakaloises/","2015-08-30T21:59:59Z","2015-07-31T00:00:00Z",30,"FR","Malemort - sur - Corrèze","Solidaire & Citoyen","online",TRUE,FALSE,1260,1200,105,"EUR",TRUE,"fr",1,2
30055,"https://www.ulule.com/lemoraldesmenages/","2015-09-10T21:59:59Z","2015-07-30T00:00:00Z",42,"FR","Paris","Spectacle vivant","online",TRUE,FALSE,1587,1200,132,"EUR",TRUE,"fr",0,0
30056,"https://www.ulule.com/cloud-phnompenh/","2015-09-10T21:59:59Z","2015-08-11T00:00:00Z",30,"FR","Paris","Artisanat & Cuisine","online",TRUE,FALSE,4664,4500,103,"EUR",TRUE,"en",4,9
30058,"https://www.ulule.com/lets-goz/","2015-09-30T21:59:59Z","2015-08-06T00:00:00Z",NA,"FR","Blois","Solidaire & Citoyen","online",TRUE,FALSE,0,800,0,"EUR",FALSE,"fr",0,0
30060,"https://www.ulule.com/les-cineconcerts/","2015-09-20T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","Bordeaux","Film & vidéo","online",TRUE,FALSE,1343,6000,22,"EUR",FALSE,"fr",0,5
30061,"https://www.ulule.com/potager-poriya/","2015-11-04T22:59:00Z","2015-10-05T00:00:00Z",30,"FR","Villeneuve sur Lot","Enfance & Educ.","online",TRUE,FALSE,2800,2800,100,"EUR",TRUE,"fr",2,3
30065,"https://www.ulule.com/lanuitdeloise/","2015-09-30T21:59:59Z","2015-08-14T00:00:00Z",NA,"FR","NICE","Édition & Média","online",TRUE,FALSE,138,2000,6,"EUR",FALSE,"fr",0,1
30069,"https://www.ulule.com/urgence-madagascar/","2015-10-07T21:59:59Z","2015-08-18T00:00:00Z",50,"FR","OUISTREHAM","Solidaire & Citoyen","online",TRUE,FALSE,565,8000,7,"EUR",FALSE,"fr",0,2
30071,"https://www.ulule.com/mister-france/","2015-09-12T19:59:59Z","2015-08-12T00:00:00Z",NA,"FR","Paris","Spectacle vivant","online",TRUE,FALSE,10,1000,1,"EUR",FALSE,"fr",0,0
30072,"https://www.ulule.com/evasion-vacances/","2015-11-14T22:59:59Z","2015-09-13T00:00:00Z",61,"FR","alencon","Solidaire & Citoyen","online",TRUE,FALSE,1417,560,253,"EUR",TRUE,"fr",0,3
30073,"https://www.ulule.com/elapsed-time/","2015-09-17T21:59:59Z","2015-08-03T00:00:00Z",45,"FR","Thonon Les Bains","Film & vidéo","online",TRUE,FALSE,25,3000,0,"EUR",FALSE,"fr",0,0
30075,"https://www.ulule.com/leo-lilou/","2015-12-08T22:59:59Z","2015-09-09T00:00:00Z",90,"FR","Sarthe","Enfance & Educ.","online",TRUE,TRUE,5000,5000,100,"EUR",TRUE,"fr",15,21
30076,"https://www.ulule.com/mont-denise/","2015-10-15T19:59:59Z","2015-08-03T00:00:00Z",NA,"FR","Riom","Patrimoine","online",TRUE,FALSE,3001,3000,100,"EUR",TRUE,"fr",3,15
30078,"https://www.ulule.com/boulangerie-lourseau/","2015-09-06T21:59:59Z","2015-08-07T00:00:00Z",30,"FR","Chateau Thébaud","Artisanat & Cuisine","online",TRUE,FALSE,14202,86400,16,"EUR",FALSE,"fr",16,13
30082,"https://www.ulule.com/instants-voles/","2015-09-18T19:59:59Z","2015-08-04T00:00:00Z",45,"FR","Paris","Autres projets","online",TRUE,TRUE,448,20,160,"EUR",TRUE,"fr",13,5
30084,"https://www.ulule.com/coup2canon-festival/","2015-09-04T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","Saint-Nazaire","Musique","online",TRUE,FALSE,1341,1250,107,"EUR",TRUE,"fr",0,0
30085,"https://www.ulule.com/projet-allegria/","2015-10-20T21:59:59Z","2015-09-05T00:00:00Z",45,"FR","Rennes","Enfance & Educ.","online",TRUE,FALSE,1533,9500,16,"EUR",FALSE,"fr",0,7
30086,"https://www.ulule.com/courtmetrage-redemption/","2015-09-09T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","Orange","Film & vidéo","online",TRUE,TRUE,535,1300,41,"EUR",FALSE,"fr",0,4
30088,"https://www.ulule.com/reportage-nepalais/","2015-10-06T21:59:59Z","2015-08-17T00:00:00Z",NA,"FR","Dijon","Solidaire & Citoyen","online",TRUE,FALSE,100,2600,3,"EUR",FALSE,"fr",0,0
30089,"https://www.ulule.com/choch-design/","2015-11-28T22:59:59Z","2015-09-29T00:00:00Z",60,"FR","BEUVREQUEN","Mode & Design","online",TRUE,FALSE,160,4800,3,"EUR",FALSE,"fr",1,0
30092,"https://www.ulule.com/4l-lui/","2015-12-14T22:59:00Z","2015-11-04T00:00:00Z",40,"FR","Châlons-en-Champagne","Solidaire & Citoyen","online",TRUE,FALSE,630,600,105,"EUR",TRUE,"fr",2,0
30093,"https://www.ulule.com/issidofee/","2015-08-21T21:59:59Z","2015-08-03T00:00:00Z",NA,"FR","rennes","Mode & Design","online",TRUE,FALSE,1280,760,168,"EUR",TRUE,"fr",2,1
30094,"https://www.ulule.com/bromans/","2015-10-05T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","Haute-Normandie","Film & vidéo","online",TRUE,TRUE,40,2000,2,"EUR",FALSE,"fr",0,1
30097,"https://www.ulule.com/maison-maternelles/","2015-09-30T21:59:59Z","2015-08-05T00:00:00Z",NA,"FR","castillon la bataille","Enfance & Educ.","online",TRUE,FALSE,25,3000,0,"EUR",FALSE,"fr",0,0
30099,"https://www.ulule.com/lhomme-de-boue/","2015-09-13T21:59:59Z","2015-08-14T00:00:00Z",30,"FR",NA,"Spectacle vivant","online",TRUE,FALSE,910,4000,22,"EUR",FALSE,"fr",0,1
30100,"https://www.ulule.com/walk-on-scales/","2015-09-30T21:59:59Z","2015-08-06T00:00:00Z",NA,"FR","marseille","Mode & Design","online",TRUE,FALSE,2662,80,107,"EUR",TRUE,"fr",2,5
30101,"https://www.ulule.com/les-descendants/","2015-09-22T21:59:59Z","2015-08-03T00:00:00Z",50,"BE","Belgique","Édition & Média","online",TRUE,FALSE,1588,1000,158,"EUR",TRUE,"fr",8,7
30104,"https://www.ulule.com/clip-birdo10c/","2015-09-28T21:59:59Z","2015-08-09T00:00:00Z",45,"FR","Joyeuse","Musique","online",TRUE,FALSE,245,1500,16,"EUR",FALSE,"fr",0,0
30105,"https://www.ulule.com/madagascar-morgane/","2015-09-17T21:59:59Z","2015-08-03T00:00:00Z",40,"FR","Brest","Solidaire & Citoyen","online",TRUE,FALSE,300,300,100,"EUR",TRUE,"fr",0,3
30109,"https://www.ulule.com/the-curiousbards/","2015-09-28T21:59:59Z","2015-08-11T00:00:00Z",NA,"FR",NA,"Musique","online",TRUE,FALSE,5285,5000,105,"EUR",TRUE,"fr",1,8
30112,"https://www.ulule.com/fleur-du-mekong/","2015-09-30T21:59:59Z","2015-08-12T00:00:00Z",NA,"FR","Thann","Film & vidéo","online",TRUE,FALSE,3083,3000,102,"EUR",TRUE,"fr",3,13
30113,"https://www.ulule.com/julien-chartier/","2015-10-04T21:59:59Z","2015-08-05T00:00:00Z",60,"FR","Mirebeau (86)","Musique","online",TRUE,FALSE,1600,1600,100,"EUR",TRUE,"fr",4,2
30115,"https://www.ulule.com/festival-ndadje/","2015-09-24T21:59:59Z","2015-08-26T00:00:00Z",NA,"FR","BARSAC","Solidaire & Citoyen","online",TRUE,FALSE,45,1000,4,"EUR",FALSE,"fr",0,0
30118,"https://www.ulule.com/gazelles-desert/","2015-12-18T22:59:59Z","2015-09-17T00:00:00Z",50,"FR","TOULOUSE","Solidaire & Citoyen","online",TRUE,FALSE,645,500,129,"EUR",TRUE,"fr",1,1
30119,"https://www.ulule.com/coeur-triade/","2015-09-03T21:59:59Z","2015-08-04T00:00:00Z",30,"FR","Saint Bonnet de Joux","Autres projets","online",TRUE,FALSE,75,3500,2,"EUR",FALSE,"fr",0,0
30123,"https://www.ulule.com/adec-togo-2/","2015-10-20T21:59:59Z","2015-09-19T00:00:00Z",31,"FR","57 rue ingénieur cachin. 50100 cherbourg. ","Enfance & Educ.","online",TRUE,FALSE,25,2100,1,"EUR",FALSE,"fr",0,0
30124,"https://www.ulule.com/customs-motorcycles/","2015-10-06T21:59:59Z","2015-08-07T00:00:00Z",60,"FR","ESCAYRE - 31550 Gaillac - Toulza","Autres projets","online",TRUE,FALSE,125,6000,2,"EUR",FALSE,"fr",0,1
30125,"https://www.ulule.com/paysans-togolais/","2015-09-29T21:59:59Z","2015-08-15T00:00:00Z",45,"FR","toulouse","Solidaire & Citoyen","online",TRUE,FALSE,158,3500,4,"EUR",FALSE,"fr",0,0
30128,"https://www.ulule.com/garden-teton/","2015-08-21T21:59:59Z","2015-08-10T00:00:00Z",11,"FR","Saint-Martin-De-Laye","Musique","online",TRUE,FALSE,726,650,111,"EUR",TRUE,"fr",0,5
30129,"https://www.ulule.com/loasis-emmaus/","2015-10-10T21:59:59Z","2015-08-11T00:00:00Z",60,"FR","Rosières","Solidaire & Citoyen","online",TRUE,TRUE,4375,20000,21,"EUR",FALSE,"fr",4,3
30130,"https://www.ulule.com/rallye-pionniers/","2015-09-16T21:59:59Z","2015-08-07T00:00:00Z",40,"FR","Gainneville 76700","Sports","online",TRUE,FALSE,25,1500,1,"EUR",FALSE,"fr",0,0
30132,"https://www.ulule.com/harmony-studios/","2015-08-26T21:59:59Z","2015-08-06T00:00:00Z",20,"FR","Verdun","Jeux","online",TRUE,FALSE,15,1100,1,"EUR",FALSE,"fr",2,0
30133,"https://www.ulule.com/4-help/","2015-11-12T22:59:59Z","2015-09-28T00:00:00Z",45,"FR","Gradignan","Solidaire & Citoyen","online",TRUE,FALSE,615,600,102,"EUR",TRUE,"fr",0,4
30134,"https://www.ulule.com/lhosteldieu/","2015-10-05T21:59:59Z","2015-08-31T00:00:00Z",35,"FR","Lyon","Musique","online",TRUE,FALSE,4355,4050,107,"EUR",TRUE,"fr",1,7
30136,"https://www.ulule.com/nightfall/","2015-09-04T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","NANTES","Musique","online",TRUE,FALSE,700,700,100,"EUR",TRUE,"fr",0,0
30137,"https://www.ulule.com/coy-11/","2015-10-19T21:59:59Z","2015-09-16T00:00:00Z",NA,"FR","Paris","Solidaire & Citoyen","online",TRUE,FALSE,20428,20000,102,"EUR",TRUE,"fr",14,22
30138,"https://www.ulule.com/afrofolkdakar/","2015-10-11T21:59:59Z","2015-08-26T00:00:00Z",NA,"FR","Toulouse","Musique","online",TRUE,FALSE,1503,1500,100,"EUR",TRUE,"fr",0,4
30139,"https://www.ulule.com/karate-castelfranco/","2016-02-03T22:59:00Z","2015-11-05T00:00:00Z",90,"IT","Castelfranco Veneto","Sports","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"it",0,0
30140,"https://www.ulule.com/scars/","2015-09-04T21:59:59Z","2015-08-05T00:00:00Z",30,"FR","05200 Embrun","Film & vidéo","online",TRUE,FALSE,60,350,17,"EUR",FALSE,"fr",1,0
30141,"https://www.ulule.com/projet-orphans/","2015-10-01T21:59:59Z","2015-08-14T00:00:00Z",NA,"FR","Paris","Spectacle vivant","online",TRUE,FALSE,2055,2000,102,"EUR",TRUE,"fr",0,2
30142,"https://www.ulule.com/survie-serie/","2015-09-30T21:59:59Z","2015-08-10T00:00:00Z",NA,"FR","Paris","Film & vidéo","online",TRUE,FALSE,3000,3000,100,"EUR",TRUE,"fr",0,13
30144,"https://www.ulule.com/irrigation-jardin/","2015-09-20T21:59:59Z","2015-08-07T00:00:00Z",NA,"FR","DENAIN","Solidaire & Citoyen","online",TRUE,FALSE,35,1500,2,"EUR",FALSE,"fr",0,0
30145,"https://www.ulule.com/construction-classe/","2015-09-17T21:59:59Z","2015-08-08T00:00:00Z",40,"FR","MERIGNAC","Enfance & Educ.","online",TRUE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
